Date,PC1,PC2
2015-01-01,-1.20948,-0.49245
2015-01-02,-1.10898,-0.46986
2015-01-03,-1.02896,-0.22400
2015-01-04,-1.09810,0.18824
2015-01-05,-1.30603,0.67724
2015-01-06,-1.42770,0.74414
2015-01-07,-1.32571,0.91212
2015-01-08,-1.01207,1.27767
2015-01-09,-0.79401,1.37509
2015-01-10,-0.64636,1.11211
2015-01-11,-0.51064,0.93081
2015-01-12,-0.30953,0.58632
2015-01-13,-0.05698,0.37321
2015-01-14,0.27848,0.17367
2015-01-15,0.58401,-0.21656
2015-01-16,0.77649,-0.55493
2015-01-17,0.56343,-0.80887
2015-01-18,0.54562,-0.68964
2015-01-19,0.47903,-0.48310
2015-01-20,0.64166,-0.27860
2015-01-21,0.75774,-0.18794
2015-01-22,0.79169,-0.32826
2015-01-23,0.51308,-0.66736
2015-01-24,0.45533,-0.91850
2015-01-25,0.33356,-0.89798
2015-01-26,-0.04500,-0.80584
2015-01-27,-0.36977,-0.66619
2015-01-28,-0.50512,-0.45239
2015-01-29,-0.45664,-0.32907
2015-01-30,-0.36629,0.03434
2015-01-31,-0.30605,0.23361
2015-02-01,-0.18520,0.16442
2015-02-02,-0.10034,0.26022
2015-02-03,-0.04687,0.23993
2015-02-04,-0.05456,-0.03555
2015-02-05,0.34907,-0.57880
2015-02-06,0.57537,-0.84131
2015-02-07,0.56170,-0.96540
2015-02-08,0.33729,-1.11266
2015-02-09,0.17081,-0.73588
2015-02-10,0.15545,-0.22072
2015-02-11,0.05989,-0.04400
2015-02-12,-0.09361,-0.05747
2015-02-13,-0.39984,-0.17458
2015-02-14,-0.58077,-0.33909
2015-02-15,-0.64039,-0.32700
2015-02-16,-0.69340,-0.29185
2015-02-17,-0.62222,-0.42454
2015-02-18,-0.47768,-0.38675
2015-02-19,-0.35694,-0.12271
2015-02-20,-0.25856,-0.09472
2015-02-21,-0.00373,-0.38950
2015-02-22,-0.04929,-0.36993
2015-02-23,-0.21097,-0.41307
2015-02-24,-0.35403,-0.26222
2015-02-25,-0.52587,-0.34893
2015-02-26,-0.59033,-0.29733
2015-02-27,-0.62340,-0.37187
2015-02-28,-0.68128,-0.29437
2015-03-01,-0.86657,-0.13834
2015-03-02,-1.18681,0.01880
2015-03-03,-1.17871,0.20958
2015-03-04,-1.31444,0.29312
2015-03-05,-1.48545,0.40805
2015-03-06,-1.60924,0.60030
2015-03-07,-1.59850,1.26776
2015-03-08,-1.31564,1.83281
2015-03-09,-0.81978,2.16972
2015-03-10,-0.28518,2.36977
2015-03-11,0.07951,2.62840
2015-03-12,0.56186,2.82688
2015-03-13,1.00134,2.66027
2015-03-14,1.83612,2.12571
2015-03-15,2.52052,1.48069
2015-03-16,2.77963,1.17144
2015-03-17,2.65694,0.97352
2015-03-18,2.55365,0.54472
2015-03-19,2.34565,0.16350
2015-03-20,2.17327,0.01315
2015-03-21,1.77492,-0.05316
2015-03-22,1.37166,-0.27912
2015-03-23,1.12701,-0.68946
2015-03-24,0.97486,-1.03965
2015-03-25,0.81954,-1.38245
2015-03-26,0.50206,-1.60888
2015-03-27,0.18606,-1.69390
2015-03-28,-0.05086,-1.82251
2015-03-29,-0.12528,-2.01254
2015-03-30,-0.35641,-1.86144
2015-03-31,-0.56873,-1.48806
